age,age_range,gender,income,became_member_on,days_as_member,total_completed,total_viewed,total_received,percent_completed,total_spent,avg_spent,num_transactions,completed_bogo,num_bogos,bogo_percent_completed,completed_discount,num_discounts,discount_percent_completed,cluster
42,40-49,M,86000.0,2017-10-12,293,3,5,5,0.6,179.82,19.98,9,2,5,0.4,2,6,0.3333333333333333,1
57,50-59,M,83000.0,2018-02-16,166,2,3,4,0.5,96.64,16.10666666666667,6,1,1,1.0,3,8,0.375,2
19,11-19,M,53000.0,2017-12-28,216,0,1,1,0.0,7.3,1.825,4,0,0,1.0,1,2,0.5,2
58,50-59,F,46000.0,2016-11-03,636,3,3,4,0.75,110.15999999999998,10.014545454545454,11,2,4,0.5,1,6,0.1666666666666666,0
63,60-69,F,65000.0,2018-03-28,126,1,4,4,0.25,66.4,16.6,4,2,5,0.4,0,0,0.0,3
66,60-69,F,87000.0,2016-07-18,744,2,4,4,0.5,182.44,20.27111111111111,9,1,3,0.3333333333333333,1,3,0.3333333333333333,0
60,60-69,F,65000.0,2017-10-10,295,2,4,4,0.5,107.68,21.536,5,2,5,0.4,1,3,0.3333333333333333,0
51,50-59,M,75000.0,2017-01-31,547,3,5,5,0.6,206.8,20.68,10,3,9,0.3333333333333333,1,2,0.5,0
46,40-49,M,46000.0,2013-09-18,1778,4,3,5,0.8,86.52,7.865454545454545,11,2,4,0.5,2,8,0.25,1
81,80+,M,76000.0,2018-03-11,143,1,3,4,0.25,88.72,22.18,4,1,3,0.3333333333333333,2,3,0.6666666666666666,2
37,30-39,F,58000.0,2016-04-03,850,3,3,3,1.0,86.51,12.358571428571429,7,1,3,0.3333333333333333,2,6,0.3333333333333333,0
21,20-29,M,58000.0,2018-03-03,151,0,1,3,0.0,7.66,2.553333333333333,3,1,1,1.0,1,2,0.5,2
77,70-79,F,62000.0,2017-05-24,434,4,5,5,0.8,144.69000000000003,14.469000000000005,10,2,6,0.3333333333333333,2,6,0.3333333333333333,0
18,11-19,F,40000.0,2014-11-27,1343,1,3,5,0.2,23.48,1.8061538461538464,13,2,3,0.6666666666666666,2,4,0.5,1
70,70-79,F,71000.0,2018-05-05,88,1,4,5,0.2,28.84,14.42,2,3,8,0.375,0,0,0.0,3
57,50-59,M,95000.0,2017-10-17,288,4,3,4,1.0,114.23,28.5575,4,3,9,0.3333333333333333,1,2,0.5,0
62,60-69,F,58000.0,2017-11-09,265,3,4,5,0.6,61.62,15.405,4,2,9,0.2222222222222222,1,3,0.3333333333333333,0
21,20-29,M,71000.0,2018-01-04,209,0,2,4,0.0,10.27,3.4233333333333333,3,2,4,0.5,1,2,0.5,2
69,60-69,F,53000.0,2016-04-07,846,4,5,5,0.8,172.0,13.23076923076923,13,3,12,0.25,1,2,0.5,0
62,60-69,M,64000.0,2016-07-30,732,4,6,6,0.6666666666666666,220.48,15.748571428571426,14,2,6,0.3333333333333333,2,6,0.3333333333333333,0
48,40-49,M,71000.0,2015-05-17,1172,2,3,5,0.4,70.07000000000001,4.3793750000000005,16,3,6,0.5,1,2,0.5,1
21,20-29,M,60000.0,2017-12-07,237,2,5,6,0.3333333333333333,51.370000000000005,3.2106250000000003,16,1,2,0.5,3,8,0.375,1
75,70-79,M,94000.0,2017-07-13,384,5,5,5,1.0,448.44,29.896,15,2,6,0.3333333333333333,3,9,0.3333333333333333,0
82,80+,F,73000.0,2018-02-28,154,1,2,3,0.3333333333333333,26.01,4.335,6,2,6,0.3333333333333333,0,0,0.0,3
56,50-59,M,30000.0,2017-11-11,263,2,4,4,0.5,71.71000000000001,7.967777777777779,9,2,5,0.4,2,5,0.4,2
45,40-49,M,60000.0,2017-11-24,250,2,3,3,0.6666666666666666,88.43,22.1075,4,1,2,0.5,1,6,0.1666666666666666,2
28,20-29,F,32000.0,2017-12-17,227,4,4,5,0.8,99.8,9.98,10,2,5,0.4,2,6,0.3333333333333333,0
56,50-59,F,60000.0,2017-12-06,238,0,4,5,0.0,8.719999999999999,2.9066666666666663,3,0,0,0.4,2,6,0.3333333333333333,2
49,40-49,F,51000.0,2018-03-19,135,0,4,4,0.0,0.0,,0,3,6,0.5,1,2,0.5,2
61,60-69,M,99000.0,2017-08-22,344,2,5,5,0.4,40.870000000000005,20.435,2,0,0,0.5,2,10,0.2,1
35,30-39,F,33000.0,2015-10-29,1007,2,4,4,0.5,161.07,8.477368421052631,19,1,2,0.5,2,6,0.3333333333333333,1
35,30-39,M,64000.0,2018-06-24,38,4,5,5,0.8,140.04999999999998,14.005,10,2,6,0.3333333333333333,2,6,0.3333333333333333,0
44,40-49,M,49000.0,2017-07-11,386,2,2,4,0.5,99.57,7.659230769230769,13,3,6,0.5,1,2,0.5,2
30,30-39,M,31000.0,2018-06-05,57,0,4,5,0.0,6.34,1.585,4,3,7,0.4285714285714285,1,2,0.5,2
58,50-59,M,33000.0,2018-03-09,145,0,1,2,0.0,7.279999999999999,2.4266666666666663,3,1,1,1.0,1,2,0.5,2
35,30-39,M,41000.0,2014-04-04,1580,1,1,3,0.3333333333333333,25.7,1.9769230769230768,13,0,0,1.0,2,5,0.4,2
58,50-59,F,91000.0,2017-01-04,574,2,3,3,0.6666666666666666,128.09,21.348333333333333,6,1,3,0.3333333333333333,1,3,0.3333333333333333,0
45,40-49,F,82000.0,2013-09-09,1787,1,3,3,0.3333333333333333,69.33000000000001,23.110000000000003,3,0,0,0.3333333333333333,2,5,0.4,0
62,60-69,O,65000.0,2016-08-21,710,3,4,4,0.75,653.7300000000001,65.37300000000002,10,1,3,0.3333333333333333,2,6,0.3333333333333333,0
66,60-69,M,52000.0,2016-03-09,875,2,3,5,0.4,72.82,4.283529411764706,17,1,2,0.5,1,6,0.1666666666666666,1
64,60-69,F,80000.0,2016-02-09,904,2,3,5,0.4,91.09,22.7725,4,2,5,0.4,1,4,0.25,0
27,20-29,M,32000.0,2018-02-11,171,0,5,5,0.0,5.01,1.67,3,2,6,0.3333333333333333,1,2,0.5,2
24,20-29,M,51000.0,2015-10-21,1015,2,5,5,0.4,77.63,4.566470588235294,17,1,3,0.3333333333333333,1,3,0.3333333333333333,1
25,20-29,M,44000.0,2017-09-12,323,0,2,4,0.0,7.439999999999999,2.48,3,2,3,0.6666666666666666,1,2,0.5,2
83,80+,M,62000.0,2018-07-05,27,0,5,5,0.0,18.74,3.123333333333333,6,1,2,0.5,1,6,0.1666666666666666,2
49,40-49,M,67000.0,2017-09-14,321,3,3,5,0.6,163.25,18.13888888888889,9,2,5,0.4,1,2,0.5,1
70,70-79,M,93000.0,2014-09-17,1414,4,4,5,0.8,189.57,23.69625,8,2,8,0.25,1,3,0.3333333333333333,0
71,70-79,F,97000.0,2016-04-17,836,5,6,6,0.8333333333333334,362.78,30.23166666666667,12,2,6,0.3333333333333333,2,9,0.2222222222222222,0
27,20-29,M,37000.0,2017-12-01,243,0,1,4,0.0,0.0,,0,1,2,0.5,1,1,1.0,2
52,50-59,M,37000.0,2015-02-28,1250,1,3,4,0.25,58.32000000000001,2.7771428571428576,21,1,1,1.0,2,5,0.4,2
22,20-29,F,49000.0,2017-01-22,556,2,4,4,0.5,104.42,10.442,10,1,3,0.3333333333333333,1,3,0.3333333333333333,0
48,40-49,M,32000.0,2017-08-20,346,2,5,5,0.4,32.50000000000001,2.954545454545455,11,2,8,0.25,2,4,0.5,2
57,50-59,F,102000.0,2015-10-27,1009,1,3,3,0.3333333333333333,159.82,22.83142857142857,7,1,2,0.5,1,3,0.3333333333333333,0
63,60-69,M,51000.0,2018-03-15,139,0,3,4,0.0,29.41,9.803333333333333,3,0,0,0.5,3,7,0.4285714285714285,2
58,50-59,M,79000.0,2016-04-18,835,5,5,6,0.8333333333333334,276.3,23.025,12,1,3,0.3333333333333333,3,12,0.25,0
60,60-69,M,66000.0,2017-02-27,520,4,5,5,0.8,244.59000000000003,17.470714285714287,14,1,6,0.1666666666666666,2,6,0.3333333333333333,0
85,80+,F,80000.0,2018-04-05,118,4,4,4,1.0,92.72,23.18,4,2,6,0.3333333333333333,2,6,0.3333333333333333,0
54,50-59,M,51000.0,2017-10-22,283,2,3,4,0.5,34.04,17.02,2,2,6,0.3333333333333333,1,3,0.3333333333333333,2
92,80+,F,108000.0,2016-08-16,715,4,2,4,1.0,172.37,21.54625,8,2,8,0.25,1,2,0.5,0
19,11-19,M,54000.0,2017-09-22,313,1,2,4,0.25,39.39,3.2825,12,1,1,1.0,1,3,0.3333333333333333,2
73,70-79,F,36000.0,2018-02-26,156,2,2,6,0.3333333333333333,43.760000000000005,3.646666666666667,12,0,0,1.0,3,7,0.4285714285714285,2
51,50-59,M,44000.0,2018-01-16,197,1,2,4,0.25,15.82,3.955,4,1,3,0.3333333333333333,2,4,0.5,2
36,30-39,M,38000.0,2017-12-14,230,0,1,3,0.0,5.34,1.78,3,1,2,0.5,1,2,0.5,2
92,80+,F,87000.0,2017-10-19,286,2,2,4,0.5,172.11,21.51375,8,2,5,0.4,0,0,0.0,3
65,60-69,F,80000.0,2018-01-12,201,0,4,4,0.0,0.0,,0,2,4,0.5,1,2,0.5,2
62,60-69,M,40000.0,2017-08-05,361,0,3,4,0.0,12.02,4.006666666666667,3,1,2,0.5,2,3,0.6666666666666666,2
81,80+,F,79000.0,2018-04-01,122,2,4,6,0.3333333333333333,89.37,22.3425,4,1,6,0.1666666666666666,2,3,0.6666666666666666,0
53,50-59,M,70000.0,2014-03-16,1599,0,3,3,0.0,82.46,16.491999999999997,5,1,2,0.5,0,0,0.0,3
55,50-59,F,75000.0,2016-02-02,911,1,3,4,0.25,158.25,22.607142857142858,7,1,2,0.5,1,2,0.5,0
61,60-69,M,35000.0,2018-02-26,156,1,3,5,0.2,22.950000000000003,4.590000000000001,5,2,4,0.5,1,2,0.5,2
32,30-39,M,68000.0,2017-11-24,250,1,6,6,0.1666666666666666,13.54,2.708,5,2,6,0.3333333333333333,2,7,0.2857142857142857,2
54,50-59,M,71000.0,2017-06-18,409,2,2,2,1.0,110.87,15.838571428571427,7,1,3,0.3333333333333333,1,3,0.3333333333333333,0
65,60-69,M,50000.0,2014-12-30,1310,2,3,5,0.4,47.21,2.777058823529412,17,0,0,0.3333333333333333,3,6,0.5,1
65,60-69,F,88000.0,2017-03-03,516,3,2,3,1.0,1039.09,86.59083333333335,12,1,5,0.2,1,3,0.3333333333333333,0
72,70-79,F,93000.0,2018-06-16,46,0,6,6,0.0,0.0,,0,1,6,0.1666666666666666,2,4,0.5,2
48,40-49,M,78000.0,2016-09-09,691,2,2,3,0.6666666666666666,217.23,21.723,10,1,2,0.5,1,3,0.3333333333333333,2
58,50-59,M,54000.0,2017-12-04,240,1,3,3,0.3333333333333333,82.47,16.494,5,1,3,0.3333333333333333,1,2,0.5,2
79,70-79,F,72000.0,2016-05-24,799,0,0,3,0.0,0.0,,0,1,1,1.0,1,1,1.0,2
56,50-59,F,90000.0,2018-01-02,211,2,6,6,0.3333333333333333,41.53,20.765,2,1,3,0.3333333333333333,3,7,0.4285714285714285,2
44,40-49,F,53000.0,2017-10-27,278,3,5,5,0.6,162.03,11.573571428571428,14,3,9,0.3333333333333333,0,0,0.0,0
55,50-59,M,57000.0,2017-08-14,352,3,3,3,1.0,80.17,16.034,5,1,3,0.3333333333333333,2,6,0.3333333333333333,0
33,30-39,M,72000.0,2017-04-21,467,3,4,5,0.6,127.6,15.95,8,1,3,0.3333333333333333,2,5,0.4,1
24,20-29,F,72000.0,2016-01-13,931,3,2,4,0.75,163.09,16.309,10,1,2,0.5,1,5,0.2,0
48,40-49,F,75000.0,2017-08-08,358,0,2,6,0.0,24.65,24.65,1,2,5,0.4,2,2,1.0,2
56,50-59,F,118000.0,2017-06-06,421,1,3,5,0.2,121.04,30.26,4,1,5,0.2,1,1,1.0,2
55,50-59,M,32000.0,2017-09-30,305,2,3,3,0.6666666666666666,69.82000000000001,8.727500000000001,8,2,6,0.3333333333333333,0,0,0.0,3
70,70-79,F,84000.0,2018-04-27,96,1,1,4,0.25,35.69,17.845,2,1,2,0.5,1,1,1.0,2
62,60-69,M,55000.0,2017-08-16,350,0,3,4,0.0,13.62,2.724,5,3,5,0.6,0,0,0.0,3
58,50-59,F,39000.0,2015-11-02,1003,2,1,4,0.5,75.32,9.415,8,1,3,0.3333333333333333,2,4,0.5,0
62,60-69,M,52000.0,2017-08-04,362,0,3,3,0.0,4.78,1.195,4,1,2,0.5,0,0,0.0,3
84,80+,F,100000.0,2017-08-10,356,3,2,3,1.0,177.98000000000002,29.663333333333338,6,1,3,0.3333333333333333,2,5,0.4,0
38,30-39,F,44000.0,2018-04-11,112,0,2,4,0.0,6.550000000000001,1.6375000000000002,4,1,2,0.5,2,4,0.5,2
60,60-69,M,85000.0,2018-06-15,47,1,5,5,0.2,14.14,14.14,1,3,9,0.3333333333333333,1,2,0.5,2
54,50-59,M,60000.0,2017-10-20,285,0,4,4,0.0,16.6,5.533333333333334,3,1,2,0.5,1,2,0.5,2
59,50-59,F,103000.0,2016-08-12,719,3,3,6,0.5,96.32999999999998,24.0825,4,2,3,0.6666666666666666,2,6,0.3333333333333333,0
83,80+,M,103000.0,2017-11-23,251,3,2,6,0.5,101.26,25.315,4,1,2,0.5,4,9,0.4444444444444444,1
64,60-69,M,54000.0,2017-05-03,455,0,3,4,0.0,30.25,2.326923076923077,13,2,3,0.6666666666666666,1,2,0.5,2
47,40-49,F,41000.0,2015-11-01,1004,4,4,5,0.8,207.08,10.898947368421052,19,3,8,0.375,1,3,0.3333333333333333,0
50,50-59,M,46000.0,2018-01-21,192,5,4,5,1.0,124.38,10.365,12,2,6,0.3333333333333333,3,8,0.375,0
48,40-49,M,64000.0,2017-11-17,257,1,2,5,0.2,18.0,3.0,6,1,1,1.0,2,4,0.5,2
26,20-29,F,41000.0,2017-06-08,419,0,2,4,0.0,34.43,3.8255555555555554,9,2,3,0.6666666666666666,0,0,0.0,3
83,80+,F,41000.0,2017-10-19,286,2,2,4,0.5,95.69,7.974166666666666,12,3,7,0.4285714285714285,0,0,0.0,3
90,80+,F,89000.0,2017-12-03,241,2,4,5,0.4,18.52,18.52,1,2,7,0.2857142857142857,2,4,0.5,0
60,60-69,F,97000.0,2017-08-11,355,2,4,4,0.5,61.150000000000006,20.383333333333336,3,1,2,0.5,3,8,0.375,0
51,50-59,F,85000.0,2017-01-13,565,6,4,6,1.0,286.67,26.06090909090909,11,2,10,0.2,2,6,0.3333333333333333,0
40,40-49,M,50000.0,2017-10-21,284,2,4,4,0.5,33.940000000000005,3.394000000000001,10,1,5,0.2,1,5,0.2,2
40,40-49,M,70000.0,2017-11-29,245,2,3,3,0.6666666666666666,130.86,18.69428571428572,7,1,3,0.3333333333333333,1,3,0.3333333333333333,2
62,60-69,F,101000.0,2016-04-06,847,2,3,3,0.6666666666666666,62.41,31.205,2,1,2,0.5,1,6,0.1666666666666666,0
37,30-39,M,64000.0,2017-11-05,269,0,3,5,0.0,8.25,2.75,3,1,2,0.5,2,3,0.6666666666666666,2
53,50-59,F,91000.0,2017-01-29,549,2,2,4,0.5,174.95999999999998,29.16,6,2,3,0.6666666666666666,1,3,0.3333333333333333,0
50,50-59,F,55000.0,2018-03-13,141,0,1,5,0.0,6.960000000000001,3.4800000000000004,2,2,4,0.5,1,2,0.5,2
39,30-39,F,74000.0,2018-05-19,74,3,3,3,1.0,78.45,19.6125,4,0,0,0.5,3,9,0.3333333333333333,0
36,30-39,M,36000.0,2017-09-14,321,1,1,4,0.25,9.35,2.3375,4,1,3,0.3333333333333333,1,3,0.3333333333333333,2
61,60-69,M,54000.0,2017-11-12,262,2,4,4,0.5,18.009999999999998,3.6019999999999994,5,0,0,0.3333333333333333,2,8,0.25,0
56,50-59,F,72000.0,2016-10-16,654,2,2,3,0.6666666666666666,57.370000000000005,19.12333333333333,3,1,4,0.25,1,3,0.3333333333333333,0
61,60-69,F,115000.0,2017-08-28,338,3,5,6,0.5,151.67000000000002,25.278333333333336,6,2,6,0.3333333333333333,1,3,0.3333333333333333,0
22,20-29,M,35000.0,2016-04-28,825,3,2,4,0.75,81.75000000000001,6.812500000000001,12,1,1,1.0,3,8,0.375,2
62,60-69,M,74000.0,2015-05-24,1165,5,4,6,0.8333333333333334,200.46,20.046,10,2,5,0.4,3,9,0.3333333333333333,0
70,70-79,M,84000.0,2017-04-30,458,4,3,5,0.8,207.07,25.88375,8,2,5,0.4,2,5,0.4,1
83,80+,M,96000.0,2018-07-25,7,3,3,4,0.75,86.03,28.676666666666662,3,0,0,0.4,3,8,0.375,1
94,80+,F,31000.0,2016-09-29,671,3,4,5,0.6,117.94,7.37125,16,4,9,0.4444444444444444,1,3,0.3333333333333333,0
46,40-49,M,50000.0,2017-09-06,329,0,4,5,0.0,6.870000000000001,1.374,5,2,4,0.5,2,5,0.4,2
69,60-69,F,48000.0,2016-01-08,936,2,3,3,0.6666666666666666,26.64,2.96,9,2,5,0.4,1,3,0.3333333333333333,0
59,50-59,M,43000.0,2017-08-04,362,0,2,3,0.0,8.61,2.1525,4,2,5,0.4,0,0,0.0,3
81,80+,M,120000.0,2016-08-25,706,5,4,5,1.0,292.54,26.59454545454545,11,3,9,0.3333333333333333,2,5,0.4,0
51,50-59,F,43000.0,2018-02-06,176,2,4,5,0.4,11.54,5.7700000000000005,2,1,2,0.5,1,6,0.1666666666666666,0
48,40-49,F,54000.0,2017-11-13,261,4,5,5,0.8,59.08,14.77,4,2,6,0.3333333333333333,2,6,0.3333333333333333,0
60,60-69,M,92000.0,2017-01-28,550,2,4,5,0.4,199.99,28.57,7,2,6,0.3333333333333333,0,0,0.0,3
40,40-49,M,65000.0,2016-08-29,702,2,5,6,0.3333333333333333,106.11,15.15857142857143,7,1,3,0.3333333333333333,2,4,0.5,1
24,20-29,F,61000.0,2017-01-22,556,2,2,6,0.3333333333333333,43.85,3.986363636363636,11,1,6,0.1666666666666666,2,4,0.5,0
43,40-49,M,87000.0,2017-06-03,424,5,6,6,0.8333333333333334,204.5,22.72222222222221,9,3,12,0.25,1,3,0.3333333333333333,0
60,60-69,M,83000.0,2017-10-14,291,1,4,4,0.25,47.91,15.97,3,2,5,0.4,1,2,0.5,1
22,20-29,F,49000.0,2016-11-15,624,3,4,5,0.6,134.74000000000004,9.624285714285715,14,0,0,0.4,2,9,0.2222222222222222,0
24,20-29,M,53000.0,2018-02-12,170,0,3,5,0.0,8.870000000000001,1.7740000000000002,5,1,2,0.5,3,6,0.5,2
94,80+,F,75000.0,2014-08-23,1439,0,3,5,0.0,22.200000000000003,2.22,10,1,2,0.5,2,2,1.0,2
26,20-29,F,57000.0,2017-04-30,458,4,3,6,0.6666666666666666,149.37,13.57909090909091,11,3,8,0.375,1,2,0.5,0
26,20-29,M,62000.0,2018-07-03,29,0,3,4,0.0,120.63,24.126,5,2,4,0.5,0,0,0.0,3
52,50-59,M,56000.0,2017-11-21,253,1,4,4,0.25,75.66,18.915,4,1,3,0.3333333333333333,1,4,0.25,2
73,70-79,M,41000.0,2013-11-12,1723,2,5,5,0.4,31.129999999999995,2.5941666666666663,12,1,2,0.5,3,8,0.375,1
48,40-49,M,72000.0,2016-01-04,940,3,4,4,0.75,142.5,17.8125,8,1,8,0.125,1,3,0.3333333333333333,0
65,60-69,F,39000.0,2014-03-08,1607,3,4,5,0.6,128.61,5.591739130434783,23,2,4,0.5,2,6,0.3333333333333333,0
38,30-39,F,85000.0,2016-03-29,855,4,6,6,0.6666666666666666,292.04,19.46933333333333,15,1,3,0.3333333333333333,2,9,0.2222222222222222,0
49,40-49,M,50000.0,2016-05-14,809,2,5,5,0.4,63.07999999999999,2.8672727272727268,22,3,10,0.3,0,0,0.0,3
54,50-59,M,35000.0,2018-04-29,94,3,4,5,0.6,41.85000000000001,6.975000000000001,6,2,9,0.2222222222222222,0,0,0.0,0
54,50-59,M,57000.0,2017-04-08,480,0,3,6,0.0,41.41,2.760666666666667,15,3,6,0.5,0,0,0.0,3
58,50-59,M,40000.0,2014-07-16,1477,1,2,4,0.25,22.86,3.2657142857142856,7,0,0,0.5,3,5,0.6,1
51,50-59,M,65000.0,2018-04-17,106,0,3,5,0.0,21.02,2.6275,8,1,2,0.5,4,6,0.6666666666666666,2
49,40-49,M,39000.0,2017-02-18,529,3,3,4,0.75,159.68,14.516363636363636,11,2,6,0.3333333333333333,1,3,0.3333333333333333,0
55,50-59,F,86000.0,2016-07-28,734,3,4,5,0.6,204.4,20.44,10,2,6,0.3333333333333333,1,3,0.3333333333333333,0
57,50-59,M,31000.0,2017-03-20,499,2,5,6,0.3333333333333333,55.95000000000002,2.664285714285715,21,2,4,0.5,3,7,0.4285714285714285,1
61,60-69,M,52000.0,2017-03-31,488,1,3,5,0.2,36.74,2.449333333333333,15,3,6,0.5,1,3,0.3333333333333333,2
67,60-69,F,43000.0,2017-09-11,324,0,2,3,0.0,22.46,2.495555555555556,9,1,2,0.5,2,3,0.6666666666666666,2
35,30-39,F,34000.0,2016-04-30,823,4,4,5,0.8,138.44,10.649230769230767,13,3,9,0.3333333333333333,1,2,0.5,0
33,30-39,M,32000.0,2016-07-09,753,1,1,1,1.0,51.38,8.563333333333334,6,1,3,0.3333333333333333,0,0,0.0,3
53,50-59,F,110000.0,2018-06-05,57,3,5,6,0.5,157.6,31.52,5,2,5,0.4,2,6,0.3333333333333333,0
61,60-69,F,87000.0,2015-11-28,977,0,2,4,0.0,114.5,28.625,4,2,5,0.4,0,0,0.0,3
59,50-59,M,59000.0,2015-02-20,1258,2,5,5,0.4,71.47,14.294,5,2,6,0.3333333333333333,0,0,0.0,3
51,50-59,F,114000.0,2016-01-04,940,2,3,4,0.5,265.98,29.553333333333327,9,2,6,0.3333333333333333,1,1,1.0,2
63,60-69,M,38000.0,2016-04-08,845,3,5,5,0.6,134.35,7.463888888888889,18,2,6,0.3333333333333333,1,3,0.3333333333333333,1
86,80+,M,80000.0,2017-09-21,314,2,3,6,0.3333333333333333,27.2,27.2,1,2,5,0.4,3,6,0.5,2
49,40-49,M,56000.0,2017-06-18,409,2,2,4,0.5,83.03999999999999,13.839999999999998,6,1,3,0.3333333333333333,1,3,0.3333333333333333,2
71,70-79,F,96000.0,2018-03-19,135,1,3,4,0.25,87.47,29.156666666666663,3,1,3,0.3333333333333333,2,5,0.4,0
62,60-69,M,80000.0,2018-01-29,184,2,4,5,0.4,104.72,26.18,4,2,7,0.2857142857142857,1,2,0.5,1
78,70-79,M,33000.0,2017-12-09,235,5,5,5,1.0,100.52,8.376666666666667,12,1,3,0.3333333333333333,3,12,0.25,0
54,50-59,F,108000.0,2017-02-26,521,2,2,3,0.6666666666666666,264.49,29.38777777777777,9,0,0,0.3333333333333333,2,5,0.4,0
68,60-69,M,37000.0,2017-08-26,340,0,2,5,0.0,14.029999999999998,4.676666666666666,3,1,2,0.5,4,5,0.8,2
88,80+,F,89000.0,2017-07-12,385,3,4,5,0.6,180.94,25.84857142857143,7,1,3,0.3333333333333333,2,6,0.3333333333333333,0
33,30-39,M,72000.0,2018-07-22,10,0,4,6,0.0,6.65,1.6625,4,1,4,0.25,4,6,0.6666666666666666,2
42,40-49,M,36000.0,2015-12-24,951,3,3,5,0.6,67.42999999999999,9.632857142857144,7,2,9,0.2222222222222222,1,1,1.0,2
28,20-29,M,70000.0,2017-11-23,251,0,4,6,0.0,28.22,2.565454545454545,11,1,5,0.2,2,5,0.4,2
51,50-59,F,50000.0,2016-10-30,640,2,5,5,0.4,101.73999999999998,10.173999999999998,10,1,3,0.3333333333333333,1,3,0.3333333333333333,0
41,40-49,M,97000.0,2017-11-29,245,5,5,5,1.0,359.72,23.98133333333333,15,3,15,0.2,0,0,0.0,0
37,30-39,F,58000.0,2017-10-13,292,1,5,5,0.2,42.53,14.176666666666668,3,2,5,0.4,2,4,0.5,2
61,60-69,M,55000.0,2014-11-04,1366,2,5,5,0.4,55.31999999999999,13.829999999999998,4,1,2,0.5,2,8,0.25,1
46,40-49,M,53000.0,2016-05-22,801,4,6,6,0.6666666666666666,146.55,13.322727272727274,11,4,14,0.2857142857142857,0,0,0.0,0
18,11-19,M,36000.0,2016-06-03,789,3,3,3,1.0,151.53000000000003,10.102000000000002,15,1,3,0.3333333333333333,2,6,0.3333333333333333,0
20,20-29,M,43000.0,2017-12-16,228,1,5,5,0.2,14.37,4.79,3,2,7,0.2857142857142857,1,2,0.5,2
86,80+,F,100000.0,2018-01-09,204,1,6,6,0.1666666666666666,27.76,27.76,1,2,7,0.2857142857142857,2,4,0.5,2
53,50-59,F,83000.0,2016-03-21,863,3,2,4,0.75,124.3,24.860000000000003,5,1,3,0.3333333333333333,2,5,0.4,0
69,60-69,F,75000.0,2017-05-30,428,1,2,2,0.5,116.12,19.35333333333333,6,1,3,0.3333333333333333,0,0,0.0,3
28,20-29,M,50000.0,2015-02-18,1260,2,2,4,0.5,134.45,7.469444444444444,18,2,4,0.5,2,4,0.5,1
67,60-69,M,79000.0,2016-02-28,885,3,3,3,1.0,1211.76,100.98,12,2,6,0.3333333333333333,1,3,0.3333333333333333,0
41,40-49,F,50000.0,2017-08-25,341,2,4,5,0.4,144.38,16.04222222222222,9,3,7,0.4285714285714285,0,0,0.0,0
78,70-79,F,99000.0,2017-04-21,467,4,5,6,0.6666666666666666,157.86999999999998,26.311666666666664,6,1,3,0.3333333333333333,1,9,0.1111111111111111,0
47,40-49,M,39000.0,2018-02-06,176,0,2,5,0.0,10.41,2.082,5,1,2,0.5,1,2,0.5,2
32,30-39,M,73000.0,2017-09-20,315,2,3,6,0.3333333333333333,138.51999999999998,19.788571428571423,7,1,2,0.5,3,9,0.3333333333333333,2
68,60-69,M,33000.0,2017-06-20,407,2,2,5,0.4,134.94000000000003,8.433750000000002,16,1,2,0.5,3,6,0.5,1
52,50-59,O,60000.0,2017-03-07,512,3,4,4,0.75,101.82,14.545714285714284,7,2,6,0.3333333333333333,1,3,0.3333333333333333,0
62,60-69,F,57000.0,2016-12-03,606,4,6,6,0.6666666666666666,255.05,15.002941176470587,17,2,9,0.2222222222222222,1,3,0.3333333333333333,0
38,30-39,M,38000.0,2015-10-19,1017,2,4,5,0.4,123.27,8.805000000000001,14,2,5,0.4,1,3,0.3333333333333333,1
74,70-79,F,86000.0,2016-06-27,765,2,4,5,0.4,172.62,21.5775,8,2,5,0.4,1,4,0.25,0
25,20-29,M,60000.0,2015-12-05,970,2,3,5,0.4,42.37,3.0264285714285712,14,2,4,0.5,2,4,0.5,2
22,20-29,M,49000.0,2017-10-30,275,2,3,5,0.4,12.33,6.165,2,2,4,0.5,1,4,0.25,2
24,20-29,M,35000.0,2018-06-08,54,0,3,6,0.0,17.04,2.434285714285714,7,1,2,0.5,2,5,0.4,2
52,50-59,M,97000.0,2017-04-08,480,2,4,5,0.4,88.99,22.2475,4,2,5,0.4,1,3,0.3333333333333333,1
54,50-59,F,36000.0,2018-05-27,66,2,4,4,0.5,60.72,8.674285714285714,7,2,8,0.25,0,0,0.0,3
62,60-69,M,54000.0,2015-08-14,1083,0,2,3,0.0,12.59,1.7985714285714285,7,0,0,0.25,2,3,0.6666666666666666,2
65,60-69,M,55000.0,2018-03-30,124,0,5,5,0.0,15.85,2.2642857142857147,7,1,2,0.5,2,6,0.3333333333333333,2
48,40-49,M,37000.0,2017-10-25,280,2,3,3,0.6666666666666666,119.34,17.048571428571428,7,1,3,0.3333333333333333,2,5,0.4,0
64,60-69,F,93000.0,2017-12-28,216,2,4,4,0.5,253.34,28.148888888888887,9,1,3,0.3333333333333333,2,5,0.4,0
33,30-39,M,73000.0,2018-01-28,185,0,3,3,0.0,10.08,2.016,5,3,6,0.5,0,0,0.0,3
25,20-29,M,48000.0,2016-02-20,893,3,2,4,0.75,178.3,11.886666666666668,15,2,7,0.2857142857142857,0,0,0.0,0
